text,label
 sebastian vettel with his trophy on the sochi podium yesterday    f seb ,0
sebastian vettel with his trophy on the sochi podium yesterday    f seb ,0
 yesterday hot topics  f lka ipl kievmajor exmo srilanka,0
 i get the impression that niki lauda does not particularly care for lewis hamilton ,0
 thank you sochi  kimi   ,0
the latest f stuffed  f ,0
 last years  was rated  by f fanatic readers rate this years race here f ,0
see how the  unfolded with these interactive lap charts f  ,0
  fastest laps  sebastian vettel  rank nd time    on lap    seb f ,0
the latest the motorsports gallery daily  thanks to    f ,0
why isnt rikknen showing any excitement getting podium after a long time hes all grim faced  askcrofty  ,0
f  formula  vtb russian grand prix       congrats to first win   ,0
   second win in australasia bottas winning  and  come back against ,0
congrats  on your first p in f ,0
  memories of  forzajules neverforget  jbforever  ,0
couldnt watch the race yesterday as i was on the road seen the replay today  won the  in the first corner f,0
regram  top  cars in parc ferme after todays  ,0
the latest hallstrom herald  thanks to  f ,0
btw until now i still dont know who won the  yestaday,0
after rewatching  massa did nothing wrong but he could have done better like what the sauber cars did glad youre still in f,0
  second win in australasia bottas winning  and  come back again ,0
the  in pictures f  ,0
it was a lonely  for  watching the lead battle on tv screens around circuit ,0
the latest the fredshb daily  thanks to     onlinemarketing,0
the latest the  daily bell  thanks to     f,0
 four races down one point in it  f  ,0
after nine years were first line again  ,0
 vettels finger is back f  ,0
vettels finger is back f  ,0
before the race i guessed bottass first win it was a close battle till the final lap but he won and my guess was right  f,0
 toto wolff is pleased bottas was able to silence his critics in russia  f ,0
toto wolff is pleased bottas was able to silence his critics in russia  f ,0
valtteri bottas stuns vettel and hamilton to win s  ,0
 kimi always wins the radio come to think of it he always wins speaking formula f  ferrari ,0
kimi always wins the radio come to think of it he always wins speaking formula f  ferrari ,0
what is it u want off bottas christian  rbr cf valtteribottas f sochigp  therealdcf ,0
the latest the andy baggy robinson daily   f,0
 warmest congratulations sir the first of many im sure  f,0
 boring  with exciting moments well done  proud of you ragazzi great job seb kimi redse,0
boring  with exciting moments well done  proud of you ragazzi great job seb kimi ,0
 regram f four races four double points finishes for    f formula ,0
 the usbased  endured a frustrating weekend in russia  f ,0
i really cant help but laugh at this   boring ,0
watching  f ,0
 photos take a look at the ontrack action from scuderia ferrari at the sochi autodrom gt ,0
it was  races in the making but  took the top step of the podium at the  find out wha ,0
 check out the  postrace paddockpass    fonnbc ,0
 find out here the official classification of the f   and more  gtgt  ,0
the latest daily formula one update  thanks to   f,0
the latest the andrew barrett daily  thanks to    meatfreemonday ,0
the latest rach f  thanks to    f ,0
 and thats all with alonso this weekend f  ,0
the usbased haasfteam endured a frustrating weekend in russia  f ,0
     were burning rubber with  winner valtteribottas and this ,0
the usbased  endured a frustrating weekend in russia  f ,0
 exiting the pits in style  vettel f ,0
 leader on lap   in p at the  for  gearedforfaster ,0
its difficult to put into words   a jubilant bottas tries to sum up his feelings after winning the  ,0
 valtteri bottass first ever race win headlines an otherwise dull   by   h,0
 regrann from     nordic style scuderiaferrari  kimi sfh f ,0
regrann from     nordic style scuderiaferrari  kimi sfh f ,0
words on the  ,0
the latest the flash amp the fat stig daily  thanks to    ,0
f steiner pissed off about haas  weekend  via ,0
the latest the angeleo ledger daily press    fyrefestival,0
 buongiorno ferraristi fp of  just ended kimi ahead of bottas we will see a sochi  again ,0
the latest the barbara amp  daily  f ,0
  parking up on the grid   ,0
 slow start video kimi  via metelkinv ,0
 more pictures of kimi on the podium today   kimi  ,0
the latest the dzuhair daily  f ,0
 when president putin appears  so do the snipers  ,0
 four races  five podiums  delivers another successful race as seb finishes nd amp kimi rd at the ,0
valtteri bottass first ever race win headlines an otherwise dull   by  ,0
our top five drivers from the    ,0
the latest racingplus  thanks to   f ,0
the latest the bikkurishita daily  thanks to   f,0
the latest grouve sport management group news  thanks to    f ,0
 did you go to sochi autodrom for the  share your experiences here f  ,0
the latest banners phil news   spanishgp,0
a year after moving to  we look back on the rise of  formula  f ,0
 fifty two laps down one overtake move in it  f ,0
the results  hamilton stays as the main opponent  thank you for your opinion  f  seb ,0
 pack up is in full swing tons of equipment going from sochi back to enstone and viry   ,0
  do you want sign a new contract for  years  for we its ok and you    f  ,0
 classic kimi  ,0
classic kimi  ,0
 do you want sign a new contract for  years  for we its ok and you    f  ,0
so the  is over but that doesnt mean you cant still gain some insight with   f formula,0
 sebastian vettel on the sochi podium yesterday after finishing second   f seb ,0
sebastian vettel on the sochi podium yesterday after finishing second   f seb ,0
san francisco  formula one   thanks to    f ,0
 the goodtimes has now moved to russia this weekend and were all set to cheer  on  ,0
im pissed off with the weekend team principal gunther steiner did not enjoy haass  f ,0
 he must have been watching youtube the  was so boring it hurt,0
raceanatomy  season    f  ,0
 this race is making me fall asleep ,0
who was quickest at sochi autodrom find out with the interactive  lap times chart f ,0
supreme playlist   domingodeganarseguidores sitodofuerapuroamor mimejorrecuerdodelainfanciaes msi,0
 we chat bottas joy alonsos woe amp grosjean amp palmers dismal weekends f podcast podernfamily ,0
so close   watch as sebastian vettel zeroes in on valtteri bottas in the final moments of the   ,0
 i walk this lonely road the only one that i have ever known  dont know where it goes but its only me and i ,0
 the latest cls news   spanishgp,0
 lewis hamilton this race f  ,0
after bottas maiden win what did we learn from the  f fdriveroftheday vb formula ,0
  f watching how low the tv helicopter was more exciting ,0
anyone knows where i can find the documentary about bottas broadcasted yesterday on  just before the   f,0
 congratulations  for your st f victory at the  ,0
 that explains it  seb    f f ,0
that explains it  seb    f f ,0
look back on the  as  takes his maiden f victory  f ,0
 russian grand prix  a double podium for scuderia ferrari  forzaferrari  by pkaganzi,0
russian grand prix  a double podium for scuderia ferrari  forzaferrari  by pkaganzi via ,0
 well deserved showed he belongs at mercedes f  ,0
mark hughes breakdown of yesterdays  chess match is a mustread  superb analysis by  ,0
crooklyns corner daily news is out  stories via    f ,0
 what a weekend at   sped to his firstever  win at the speedoftibco next up spanishgp vb,0
 f  teams power ranking based on best sectors of the race  ferrari  mercedes  red bull  williams ,0
 fastest sectors nothing in it between  amp  quali   f ,0
lancestroll has finally finished an f race  ,0
the formula  daily is out  stories via    f ,0
the latest f news and views from grahame  ,0
 has finally finished an f race  ,0
the latest cls news   spanishgp,0
 sample the sights and sounds of sochi from the comfort of your armchair with our  travel guide ,0
rt   yeesss   f  vb  ,0
 rt   valtteri won the race did kimi win team radio   f  ,0
rt   valtteri won the race did kimi win team radio   f  ,0
the latest the davide falchetto daily  thanks to    wizceltics,0
the latest sharp daily f politics news   thanks to   ,0
 sergio perez was sixth followed home by force india team mate esteban ocon in a careerbest seventh   ,0
rt jeantodt such an exciting f weekend in russia fia f massafelipe  ,0
the latest social car dealers daily  thanks to  f ,0
he was not going to pass valtteri on the last lap for sure  f ,0
jezebel lies daily  thanks to    ,0
that smile  kimirikknen kimiraikkonen kimi kr allwithkimi iceman ferrari scuderiaferrari formula ,0
the latest el diario de costaticket  thanks to     pl,0
  congratulations on your maiden victory at  may this be the first of many f,0
 its the  this weekend and were giving away a    voucher    rtf to win ,0
really excited for barcelonagp  is a beast after a weekend like  ,0
